"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.037037037037037","0.1111111111111111","0.37962962962962965","27","14","1","4","1.25","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.037037037037037","0.09259259259259259","0.3888888888888889","27","14","1","4","1.25","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.037037037037037","0.09259259259259259","0.3888888888888889","27","14","1","4","1.25","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.037037037037037","0.09259259259259259","0.3888888888888889","27","14","1","4","1.25","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.037037037037037","0.09259259259259259","0.3888888888888889","27","14","1","4","1.25","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.037037037037037","0.09259259259259259","0.3888888888888889","27","14","1","4","1.25","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.037037037037037","0.12962962962962962","0.3888888888888889","27","15","1.0666666666666667","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0.1111111111111111","0.3888888888888889","27","14","1","3","1","10","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1.037037037037037","0.12962962962962962","0.3888888888888889","27","15","1.0666666666666667","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.0810810810810811","0.21621621621621623","0.3581081081081081","37","20","1.05","5","1.2","12","1.0833333333333333"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0.1111111111111111","0.3888888888888889","27","14","1","3","1","10","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.037037037037037","0.12962962962962962","0.3888888888888889","27","15","1.0666666666666667","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1","0.1111111111111111","0.3888888888888889","27","14","1","3","1","10","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0.21666666666666667","0.36666666666666664","30","18","1","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.135135135135135","0.21621621621621623","0.3581081081081081","37","20","1.05","5","1.2","12","1.25"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.037037037037037","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.0740740740740742","0.1111111111111111","0.3888888888888889","27","15","1.1333333333333333","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.0740740740740742","0.1111111111111111","0.3888888888888889","27","15","1.1333333333333333","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.037037037037037","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1.037037037037037","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.0740740740740742","0.07407407407407407","0.37962962962962965","27","15","1.1333333333333333","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.0740740740740742","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.0740740740740742","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.1111111111111112","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0.21666666666666667","0.36666666666666664","30","18","1","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1.1020408163265305","0.3469387755102041","0.336734693877551","49","29","1.0344827586206897","5","1.2","15","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0.21666666666666667","0.36666666666666664","30","18","1","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.1111111111111112","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.1111111111111112","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.1111111111111112","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.1111111111111112","0.1111111111111111","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.1224489795918366","0.32653061224489793","0.33163265306122447","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.0571428571428572","0.2","0.30714285714285716","35","22","1.0909090909090908","2","1","11","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.1224489795918366","0.32653061224489793","0.33163265306122447","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.0571428571428572","0.2","0.30714285714285716","35","22","1.0909090909090908","2","1","11","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.1111111111111112","0.09259259259259259","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.0571428571428572","0.2","0.30714285714285716","35","22","1.0909090909090908","2","1","11","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.1111111111111112","0.09259259259259259","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.1111111111111112","0.09259259259259259","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.1224489795918366","0.29591836734693877","0.3469387755102041","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.1111111111111112","0.07407407407407407","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.1111111111111112","0.07407407407407407","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.1224489795918366","0.2653061224489796","0.3520408163265306","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.1111111111111112","0.07407407407407407","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.1224489795918366","0.2653061224489796","0.3520408163265306","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1.1111111111111112","0.07407407407407407","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.1224489795918366","0.23469387755102042","0.3622448979591837","49","29","1.0344827586206897","5","1.2","15","1.2666666666666666"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1.1111111111111112","0.07407407407407407","0.3888888888888889","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","33","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.0769230769230769","0.4326923076923077","0.2980769230769231","52","33","1.0606060606060606","2","1","17","1.1176470588235294"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","34","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","35","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.183673469387755","0.23469387755102042","0.3622448979591837","49","29","1.103448275862069","5","1.2","15","1.3333333333333333"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.0333333333333334","0.21666666666666667","0.36666666666666664","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","36","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","37","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","38","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.2040816326530612","0.22448979591836735","0.3622448979591837","49","29","1.1379310344827587","5","1.2","15","1.3333333333333333"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","39","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.0333333333333334","0.2","0.35833333333333334","30","18","1.0555555555555556","3","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.0333333333333334","0.2","0.35833333333333334","30","18","1.0555555555555556","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","40","1.1111111111111112","0.05555555555555555","0.37962962962962965","27","14","1.0714285714285714","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.2244897959183674","0.22448979591836735","0.3622448979591837","49","29","1.1379310344827587","5","1.2","15","1.4"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.0333333333333334","0.2","0.35833333333333334","30","18","1.0555555555555556","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.1153846153846154","0.4326923076923077","0.3076923076923077","52","33","1.0909090909090908","2","1","17","1.1764705882352942"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.2244897959183674","0.21428571428571427","0.3673469387755102","49","29","1.1379310344827587","5","1.2","15","1.4"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.0666666666666667","0.18333333333333332","0.35","30","18","1.1111111111111112","3","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.1","0.16666666666666666","0.35833333333333334","30","18","1.1666666666666667","3","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.1","0.16666666666666666","0.35833333333333334","30","18","1.1666666666666667","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.1538461538461537","0.4326923076923077","0.3076923076923077","52","33","1.1515151515151516","2","1","17","1.1764705882352942"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","41","1.1111111111111112","0.2222222222222222","0.3402777777777778","36","20","1.1","3","1","13","1.1538461538461537"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.2448979591836735","0.21428571428571427","0.3673469387755102","49","29","1.1379310344827587","5","1.2","15","1.4666666666666666"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.2244897959183674","0.21428571428571427","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.4666666666666666"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","42","1.1111111111111112","0.20833333333333334","0.3402777777777778","36","20","1.1","3","1","13","1.1538461538461537"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.1538461538461537","0.4326923076923077","0.3076923076923077","52","33","1.1515151515151516","2","1","17","1.1764705882352942"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.2244897959183674","0.21428571428571427","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.4666666666666666"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.1538461538461537","0.375","0.3125","52","33","1.1515151515151516","2","1","17","1.1764705882352942"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1.2244897959183674","0.21428571428571427","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.4666666666666666"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1.2653061224489797","0.21428571428571427","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.6"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.0731707317073171","0.2926829268292683","0.3353658536585366","41","25","1.12","4","1","12","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1.2653061224489797","0.22448979591836735","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.6"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.1923076923076923","0.375","0.3125","52","33","1.1515151515151516","2","1","17","1.2941176470588236"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1.3265306122448979","0.22448979591836735","0.3673469387755102","49","29","1.103448275862069","5","1.2","15","1.8"
