"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","max.hierarchy","average.polity.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.037037037037037","2","1.0384615384615385","0.1111111111111111","0.37037037037037035","27","15","1.0666666666666667","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1","1","1","0.1111111111111111","0.37037037037037035","27","15","1","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.0357142857142858","2","1.037037037037037","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.1612903225806452","3","1.1481481481481481","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1","1","1","0.1111111111111111","0.37037037037037035","27","15","1","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.0357142857142858","2","1.037037037037037","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.1612903225806452","3","1.1481481481481481","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.0357142857142858","2","1.037037037037037","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1","1","1","0.1111111111111111","0.37037037037037035","27","15","1","3","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.0357142857142858","2","1.037037037037037","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1.0888888888888888","2","1.0975609756097562","0.34444444444444444","0.2833333333333333","45","25","1.08","4","1","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.0714285714285714","2","1.0769230769230769","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1.1111111111111112"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.1071428571428572","2","1.12","0.16071428571428573","0.35714285714285715","28","15","1.0666666666666667","4","1","9","1.2222222222222223"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.037037037037037","2","1.0384615384615385","0.1111111111111111","0.37037037037037035","27","15","1.0666666666666667","3","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.037037037037037","2","1.0384615384615385","0.1111111111111111","0.37037037037037035","27","15","1.0666666666666667","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.037037037037037","2","1.0384615384615385","0.1111111111111111","0.37037037037037035","27","15","1.0666666666666667","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.037037037037037","2","1.0384615384615385","0.1111111111111111","0.37037037037037035","27","15","1.0666666666666667","3","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.0888888888888888","2","1.0975609756097562","0.3333333333333333","0.28888888888888886","45","25","1.08","4","1","16","1.125"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.0833333333333333","2","1.0909090909090908","0.2638888888888889","0.3263888888888889","36","21","1.0476190476190477","4","1","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1.1935483870967742","3","1.1538461538461537","0.12903225806451613","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.0833333333333333","2","1.0909090909090908","0.25","0.3333333333333333","36","21","1.0476190476190477","4","1","11","1.1818181818181819"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.0263157894736843","2","1.027027027027027","0.23684210526315788","0.3684210526315789","38","22","1.0454545454545454","5","1","11","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1.1935483870967742","3","1.1538461538461537","0.11290322580645161","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.1555555555555554","2","1.1842105263157894","0.32222222222222224","0.29444444444444445","45","25","1.16","4","1","16","1.1875"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.0833333333333333","2","1.0909090909090908","0.25","0.3333333333333333","36","21","1.0476190476190477","4","1","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1.1935483870967742","3","1.1538461538461537","0.11290322580645161","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1.1935483870967742","3","1.1538461538461537","0.11290322580645161","0.3951612903225806","31","17","1.2352941176470589","4","1","10","1.2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.0833333333333333","2","1.0909090909090908","0.2361111111111111","0.3333333333333333","36","21","1.0476190476190477","4","1","11","1.1818181818181819"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.1555555555555554","2","1.1842105263157894","0.3","0.3055555555555556","45","25","1.16","4","1","16","1.1875"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.0263157894736843","2","1.027027027027027","0.21052631578947367","0.375","38","22","1.0454545454545454","5","1","11","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.1388888888888888","2","1.1290322580645162","0.2361111111111111","0.3333333333333333","36","21","1.1428571428571428","4","1","11","1.1818181818181819"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1.1388888888888888","2","1.1290322580645162","0.2361111111111111","0.3333333333333333","36","21","1.1428571428571428","4","1","11","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1.1304347826086956","3","1.0975609756097562","0.2826086956521739","0.391304347826087","46","26","1.1538461538461537","6","1","14","1.1428571428571428"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1.02","2","1.0204081632653061","0.33","0.375","50","29","1.0344827586206897","6","1","15","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1.1521739130434783","3","1.1","0.2717391304347826","0.391304347826087","46","26","1.1538461538461537","6","1","14","1.2142857142857142"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1.1153846153846154","2","1.108695652173913","0.40384615384615385","0.30288461538461536","52","32","1.15625","6","1","14","1.0714285714285714"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1.173913043478261","3","1.1282051282051282","0.2717391304347826","0.391304347826087","46","26","1.1538461538461537","6","1.1666666666666667","14","1.2142857142857142"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.1311475409836065","2","1.150943396226415","0.39344262295081966","0.30327868852459017","61","35","1.1142857142857143","4","1","22","1.1818181818181819"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1.1538461538461537","2","1.1363636363636365","0.40384615384615385","0.30288461538461536","52","32","1.1875","6","1","14","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.1311475409836065","2","1.150943396226415","0.39344262295081966","0.30327868852459017","61","35","1.1142857142857143","4","1","22","1.1818181818181819"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1.173913043478261","3","1.1282051282051282","0.2608695652173913","0.3858695652173913","46","26","1.1538461538461537","6","1.1666666666666667","14","1.2142857142857142"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1.04","2","1.0416666666666667","0.32","0.375","50","29","1.0344827586206897","6","1.1666666666666667","15","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1.173913043478261","3","1.1282051282051282","0.2391304347826087","0.3858695652173913","46","26","1.1538461538461537","6","1.1666666666666667","14","1.2142857142857142"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1.04","2","1.0416666666666667","0.31","0.38","50","29","1.0344827586206897","6","1.1666666666666667","15","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1.2115384615384615","3","1.1904761904761905","0.40384615384615385","0.30288461538461536","52","32","1.28125","6","1","14","1.1428571428571428"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1.2173913043478262","3","1.1891891891891893","0.21739130434782608","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2857142857142858"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1.04","2","1.0416666666666667","0.31","0.38","50","29","1.0344827586206897","6","1.1666666666666667","15","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1.2173913043478262","3","1.1891891891891893","0.20652173913043478","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2857142857142858"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1.1956521739130435","3","1.1842105263157894","0.20652173913043478","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2142857142857142"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1.1956521739130435","3","1.1842105263157894","0.20652173913043478","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2142857142857142"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1.1956521739130435","3","1.1842105263157894","0.20652173913043478","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2142857142857142"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","33","1.2307692307692308","3","1.2195121951219512","0.40384615384615385","0.30288461538461536","52","32","1.3125","6","1","14","1.1428571428571428"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1.1956521739130435","3","1.1842105263157894","0.20652173913043478","0.3858695652173913","46","26","1.1923076923076923","6","1.1666666666666667","14","1.2142857142857142"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1.2173913043478262","3","1.2162162162162162","0.17391304347826086","0.3967391304347826","46","26","1.2307692307692308","6","1.1666666666666667","14","1.2142857142857142"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","33","1.06","2","1.0638297872340425","0.29","0.38","50","29","1.0344827586206897","6","1.1666666666666667","15","1.0666666666666667"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","34","1.3461538461538463","4","1.2820512820512822","0.38461538461538464","0.3076923076923077","52","32","1.5","6","1","14","1.1428571428571428"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1.2173913043478262","3","1.2162162162162162","0.16304347826086957","0.40217391304347827","46","26","1.2307692307692308","6","1.1666666666666667","14","1.2142857142857142"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","35","1.3461538461538463","4","1.2820512820512822","0.36538461538461536","0.3125","52","32","1.5","6","1","14","1.1428571428571428"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.1358024691358024","3","1.1267605633802817","0.46296296296296297","0.32098765432098764","81","44","1.1590909090909092","5","1","32","1.125"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","33","1.2173913043478262","3","1.2162162162162162","0.16304347826086957","0.40217391304347827","46","26","1.2307692307692308","6","1.1666666666666667","14","1.2142857142857142"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","34","1.06","2","1.0638297872340425","0.28","0.385","50","29","1.0344827586206897","6","1.1666666666666667","15","1.0666666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","34","1.2173913043478262","3","1.2162162162162162","0.16304347826086957","0.40217391304347827","46","26","1.2307692307692308","6","1.1666666666666667","14","1.2142857142857142"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","36","1.3461538461538463","4","1.2820512820512822","0.36538461538461536","0.3125","52","32","1.5","6","1","14","1.1428571428571428"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","35","1.2173913043478262","3","1.2162162162162162","0.16304347826086957","0.40217391304347827","46","26","1.2307692307692308","6","1.1666666666666667","14","1.2142857142857142"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","37","1.3461538461538463","4","1.2820512820512822","0.36538461538461536","0.3125","52","32","1.5","6","1","14","1.1428571428571428"
